source,target,label
1141595,1524237,0
601263,93918,0
16016,163541,0
1603042,356585,0
329476,718315,1
1297834,241033,0
120709,1503779,0
380279,645236,0
306261,468849,1
99671,869256,1
465085,538016,1
256438,307303,0
617512,991043,0
801697,991396,0
1058828,660893,1
31361,1115917,1
591944,839599,0
1321801,527873,0
1002523,495890,0
379494,1150171,1
1017997,1329053,0
49705,83432,0
1087689,1115327,0
1071024,903059,0
197107,383603,0
550562,699153,1
1491196,808494,0
1504101,287910,0
1001567,94358,0
1704813,1030666,1
639531,1674954,1
1327408,636504,0
475667,479548,1
1650438,1584812,1
61802,125534,1
442964,51473,1
864779,776661,1
1180133,23821,1
859817,379161,1
1683203,469459,0
1068632,1283752,1
125338,536907,0
922970,617512,1
135151,1570918,0
859817,822295,1
1352946,15567,1
690059,822295,1
1598330,850423,0
1372997,1615686,0
1413779,981213,0
524498,562030,0
1574918,534804,1
369969,127518,1
1076833,1505236,1
1598330,847706,0
258512,1042207,1
454135,947232,0
379494,1641818,1
131717,898292,0
1262943,508781,0
480292,463108,1
760054,595512,1
1512460,368752,0
1615507,469740,0
1668620,1681530,1
212125,85426,1
1673173,1455230,1
1267052,1614384,0
1356321,308595,0
1064276,1432489,0
464213,971740,0
498495,457432,1
309862,26778,1
840113,693460,1
442964,1181989,1
1469706,935190,1
205677,480602,0
1027359,1178301,0
1524625,913821,0
127167,219016,1
709475,1484444,1
867317,875462,0
1125835,562842,0
1302162,666140,0
877045,976050,1
1564350,1614790,0
1451035,750923,0
175213,188062,0
309862,836742,1
861766,950291,0
1674792,1103935,1
150883,44035,0
218678,660660,1
721043,890861,0
212125,567705,1
1399763,38694,0
566838,861685,0
429272,582834,0
716809,1559619,1
832576,62861,1
894169,1343260,1
948153,1476282,1
1553929,890192,0
1149206,635535,0
1080776,463280,0
1083659,192864,0
141217,1455230,0
1173407,772987,0
1155212,1581593,0
1342043,1654898,1
1308253,1378721,0
1603951,508300,0
242508,794894,0
614554,1447843,1
1248197,1140844,1
854789,535991,1
779662,556755,1
101604,117228,1
1652753,358225,1
240179,814340,0
360229,1642607,1
479415,730051,0
346215,947255,0
1026920,157741,1
1567063,356971,1
300887,579356,0
1009888,1005011,1
1683207,538142,0
1699024,390590,0
721059,1012382,1
675843,783907,0
1656696,474309,0
1173253,703088,1
1037800,958423,0
699862,1362118,1
103771,822295,1
567705,664132,0
549985,1562014,1
368752,552398,0
69133,1115497,1
374156,1103912,1
1358555,1661531,0
512915,1636585,1
1554913,635535,1
544621,1116378,1
1284916,1279604,1
512360,584666,0
212125,584666,1
1206102,1554982,0
1684222,1420695,1
564635,582321,1
1429431,222438,0
1041914,1168574,0
645236,1215388,1
968355,945879,1
1524625,1552363,0
1358555,443765,0
12265,308019,1
112152,288675,0
1328910,963030,1
190228,429272,1
49448,284876,1
442833,49448,0
330621,347407,1
304033,697618,0
1306415,137746,1
1080776,14049,0
908810,1086825,1
1396217,1371519,1
1297252,607800,0
1361489,1679924,0
1387239,744055,1
1543257,992143,0
1091305,709609,0
1617131,562771,0
308700,1520642,1
356585,605212,0
1094416,310508,1
1430384,1141591,1
1100358,392156,0
830252,1576924,1
330621,23814,1
512215,741685,0
875986,940713,0
363264,903912,1
1356398,364228,0
329709,68023,1
1422501,623037,1
1229300,302650,0
212125,748221,1
1396214,146152,1
604515,348732,1
1058915,141270,0
1194159,630794,0
1294736,1422598,0
473613,1228201,1
1419406,981213,1
813975,1378855,1
777162,416787,1
1491175,373580,0
1268629,316014,0
59163,122230,1
379494,673984,1
1523747,1654898,1
1242887,1049482,1
630878,477651,1
1160777,831965,1
1592515,927955,0
933346,956356,0
116755,791533,0
1683207,680110,0
116755,771514,0
1024753,1392524,0
185697,369916,1
1353081,410871,1
1119678,779797,0
1141591,922201,1
119305,513631,1
103771,1562719,1
1245773,1382862,1
853158,983247,0
369969,1541064,1
1141805,1641227,0
800658,1619769,1
1165225,375671,1
1214483,539472,1
1012676,360067,0
1326780,14049,1
243568,377812,0
253809,746310,0
267255,762471,1
1595566,631250,0
1193145,1644221,0
1578178,230367,0
1397689,1554157,1
844537,781787,1
827369,1014021,1
800658,288675,1
131310,1706871,1
321967,134401,1
1522296,590926,1
859817,1562014,1
1073456,1278138,1
91497,92797,1
190576,488967,0
50512,245730,1
1564801,1615453,0
1121476,649404,0
1669644,567331,0
1088800,307303,1
122227,784378,0
1378584,1150298,1
1661720,45318,0
656557,954934,0
464926,941552,0
1268629,82225,0
1631779,1055554,1
52397,879318,0
1517860,1396558,1
806386,103817,1
1628297,321039,0
1214477,203424,0
1131958,480422,0
890874,628865,1
140972,55034,0
889562,1509664,1
959487,1078488,1
1422598,922970,1
1560722,85974,0
11293,1005011,1
584379,1444604,1
1254976,345596,0
1103935,62931,0
768820,261084,1
101604,444434,0
1088800,915015,0
1178362,729021,1
1512460,1469706,1
774249,900949,0
636504,903912,1
153592,40948,1
1325517,311239,0
1304069,59312,1
451397,860226,1
351296,944801,0
454935,465127,0
54468,584801,1
1233315,534318,1
1352423,308978,0
1290451,847871,0
196244,868863,0
1129548,1619920,1
1064276,614955,0
414586,334053,1
647444,82815,0
1567063,289108,1
131310,511387,1
1030556,186545,0
227116,995121,1
907326,98153,0
1692469,524514,0
849417,690386,1
1244867,991166,0
1645414,164404,1
376612,657742,1
103700,264587,0
1419591,1652753,0
227362,129685,1
1645414,603423,1
927512,1011565,1
1387239,317688,1
141668,1372747,1
241424,462968,0
73315,1125194,1
138875,1696571,0
812435,923501,1
171248,804793,1
1387741,961387,0
1623591,525964,0
388726,410467,1
528592,898826,0
840721,1262943,1
467619,729775,1
861476,1108262,1
284194,550562,0
1666268,345302,0
444507,960114,0
581396,647602,1
966986,1576924,1
1672087,1238911,1
339643,357085,1
408698,525964,0
212125,1368972,1
179089,500256,1
527873,541625,0
330621,767695,1
1359765,53103,0
1531103,1241208,1
561307,635118,0
1329212,667642,0
442964,556755,0
148825,46617,0
1557439,1057778,1
1654606,275366,0
1327190,377169,0
1115327,467619,1
628865,1644221,1
757063,584129,1
1070672,882038,1
1343260,385563,0
252131,88158,0
549985,727423,0
1016727,731801,1
834401,585061,1
105103,449076,1
1614790,1614527,1
382180,1619477,1
1371519,157732,0
1199968,419687,0
878995,317562,1
756766,1539026,1
1003214,510426,0
1573624,244662,1
915015,1232370,1
875468,876107,0
429955,508781,1
1160777,1663980,1
1213108,1326107,1
118918,1672743,1
1617018,321967,1
913779,924006,0
1323614,883144,1
1555106,110127,1
1353788,170406,0
1629396,433495,0
1667706,632778,0
1673593,577347,0
1336104,1669536,0
1057910,364412,0
212125,117228,1
271134,513579,0
1354679,1425175,0
1443791,673730,0
1036425,472986,0
1100665,343780,0
1029374,366921,0
1628297,412056,0
1649651,1140114,1
1253076,41095,0
1075559,394045,0
1400524,1711932,0
1603212,1510993,1
1242887,379392,0
408932,848400,0
125320,137746,1
574580,1324840,1
384434,893481,0
865709,459445,1
378914,601052,0
847692,706670,1
148887,503536,1
1416320,63303,0
1423484,952365,0
140972,595512,0
210003,214462,1
1130375,1396093,1
1333883,413357,1
808745,953423,0
1555386,1125327,1
1034146,1369265,0
337101,944801,0
354735,865467,0
256009,1202895,1
535474,772728,0
1557439,877045,1
62583,631755,1
1380894,55827,0
1345575,650863,0
668076,83432,0
1151981,1239936,0
354249,62931,0
1618245,1129255,1
1703553,511634,0
1209581,634644,0
1180133,390179,1
1544207,1695072,1
1684255,551829,0
437765,754207,0
1070358,806386,1
1496879,596528,0
788966,759120,1
1228169,1469444,0
1430384,1535378,1
348732,958423,0
1266822,271697,0
466116,1513944,1
1117361,204693,1
1706503,511707,0
1437367,364412,0
1668620,493313,1
210003,402797,1
1339568,1491175,0
1087241,940713,0
304388,1340324,1
1078019,1615686,0
381110,79733,0
338978,588634,0
480422,161784,1
1178856,185697,0
1169643,1232370,0
475667,270774,1
101604,1489710,1
1324815,896812,0
808494,639207,1
1043831,712959,0
200338,1354855,1
1419406,368099,1
1072955,1603042,0
806386,1365897,1
1228040,149880,0
721799,156609,1
1557434,430341,0
1628297,92797,1
894169,1479809,1
1670156,1396217,1
1511881,606641,0
344089,1522296,1
1122875,196244,0
1181404,1623591,0
1232402,1592515,1
1070841,453867,0
1445313,1632302,0
1178362,534804,0
1097945,793813,0
1089867,1674954,0
552523,1103074,1
1225493,204261,0
1661674,28111,0
309862,1544207,1
511707,512915,0
1114448,99478,0
782017,703088,1
470020,1665430,1
209438,228095,0
103771,1345396,1
40605,1603951,1
848772,79891,1
200750,707074,0
1579028,984430,0
1131892,470020,0
1072949,19793,0
944801,1584812,1
829322,56024,1
68739,321405,1
1171598,1705410,1
1423461,1088367,1
1395378,1635279,0
585061,719058,0
1477254,1498963,0
160037,1657793,1
214462,891971,0
1613443,633734,0
778142,791756,1
1149206,1539026,0
1131958,1673173,0
548480,1430384,1
1445407,1621421,1
1024553,474715,0
1145811,141270,1
1479371,1481807,1
733488,261054,1
1228675,1246853,1
702501,954963,1
1562719,80910,0
330621,648808,1
210003,1652753,1
1636973,664132,0
1629966,908515,0
665451,1621421,1
566838,1306630,1
1711509,564586,0
379494,972509,1
630878,1221915,1
1484643,1622296,0
1543174,61565,1
1370690,829096,0
344999,463108,0
1144478,1459688,0
288299,39932,0
386463,967330,0
580822,458817,1
386161,517543,1
103771,1093673,1
879367,582113,1
1311887,265648,0
1502915,344297,0
95031,710507,1
289108,810601,1
310611,582895,0
587509,474473,1
1285516,677150,1
886368,919827,0
1456180,1604701,0
1544831,72506,0
1338188,537399,1
834224,212125,1
330664,532221,1
1654636,174585,0
1596509,726890,0
205792,798601,0
734717,1576924,1
1692469,316571,0
1235934,411444,0
101185,92373,1
808510,1307329,1
1153844,408960,1
1049482,282087,0
1329719,50412,0
1488916,1695143,0
1235908,301966,1
1359123,1647594,1
154199,648457,1
1101248,216533,0
482934,892008,0
1346219,467508,0
750648,909564,1
59275,1229300,1
521257,326741,1
363100,858370,0
178734,844850,0
1424072,432579,0
1099477,351166,0
1680149,706155,0
1039001,54088,0
1650218,566451,1
1274371,716809,1
146959,425975,0
1663980,1354679,1
518343,1121476,1
1088367,272928,0
580822,1205412,1
886368,1579028,1
4442,79733,0
608749,1666268,1
148654,23517,1
1114532,322550,0
44233,510435,0
1528707,1572935,1
1679924,1387862,1
1084581,865709,0
1568712,921800,0
98179,1167523,1
1496879,1554913,0
922970,1132801,1
61565,60393,1
114467,1471982,1
1712169,437548,0
146152,900027,1
1571739,847092,1
746310,203094,1
196123,203424,0
442964,264587,1
1077010,1631492,0
1160777,1100746,1
508192,947388,0
81039,521148,1
827488,357355,1
1122053,1319174,1
212125,756940,1
494651,582895,1
890884,1593631,1
782472,713659,1
1333328,1454012,0
189375,563905,0
1245182,1599682,0
1604953,420133,0
1603951,446467,0
1026464,710637,0
1631214,483732,1
958423,1339232,1
1050187,1578709,0
1653038,646996,0
826956,1693679,1
1503969,1122496,1
131310,1466215,0
850531,1181466,1
223708,834793,0
141263,685046,0
564790,630878,0
1345644,846823,0
56024,1693679,1
479548,552904,0
1002523,1271934,0
1177889,1134527,1
1293610,1579028,0
33262,1683887,1
1173253,1579414,1
1188609,50346,1
1352423,293522,0
75289,99478,0
1329290,1476273,0
183673,983392,0
894169,552904,1
581683,996287,1
550025,581683,1
1336157,81196,0
564635,634644,0
1098798,1134527,1
1087235,512112,0
359699,871690,0
1422501,868863,1
1070672,1323614,1
1604501,1205412,1
278380,1622199,1
1109832,183673,0
1293706,1552383,1
212125,887462,1
151913,165786,0
1060078,759967,0
379494,290767,1
1139958,871690,0
1578971,465127,0
1233618,1329053,0
1645967,864779,1
691107,1056891,1
1567063,1368846,1
218566,961104,0
1031493,616747,0
107510,317688,1
1641642,385563,0
513566,944050,1
293806,377959,0
398624,1190335,1
1209581,754499,0
475667,1666004,1
1452757,147094,0
1536728,462968,1
742913,536253,1
1707057,54088,0
890874,1637358,1
153662,298188,0
1555106,799826,1
1329794,1387741,1
148887,826956,1
861766,801697,1
1096316,1319174,0
1527640,1254454,1
683420,900949,1
1144478,517513,0
745102,927512,1
513566,1183141,1
1663980,1567386,1
1269896,1489710,1
412056,983392,0
228888,321405,0
1669526,1697124,1
1282168,948888,0
23821,853337,0
1636614,779751,0
386463,744855,0
417924,1213003,1
212125,1323614,1
1677321,365191,1
956128,913779,1
47684,647819,1
1073456,503536,1
1068212,1339232,0
1344869,396222,0
1299468,1151693,1
240116,587509,0
1522221,805053,1
1037991,1397440,0
1445947,436922,0
749172,614497,1
1602744,685564,1
1531103,63654,1
321405,464213,1
56024,888051,0
1357830,447699,0
193933,1535577,1
118918,764731,1
1368331,787767,0
54468,1165179,1
1407674,799061,1
1677926,773058,0
1341144,274002,0
847871,94412,0
1444447,284776,0
646534,90017,0
1022971,1508480,0
1697463,515625,0
944050,1169334,1
1537990,563073,0
103771,1693306,1
175533,541625,0
103817,1365897,1
1132801,93918,0
1088367,149217,1
1301749,307303,0
1424219,762471,1
283155,744855,1
252291,519530,1
1552022,669091,0
1115327,492570,0
679424,896968,0
98746,141270,1
143086,689426,0
1670156,779662,1
1663231,507609,0
648457,996287,1
636504,56024,1
264587,1153276,1
1444382,244562,0
1129335,1390939,0
894169,206745,1
1227201,55827,0
734717,476368,1
1022971,672068,1
430341,1070841,1
808494,1296516,1
854789,554379,1
201002,932144,1
1552426,934034,0
1064276,733570,0
1503969,1228169,1
1083659,208768,0
1299468,420133,0
890390,843669,1
1528719,887140,0
330621,179089,1
1501488,345180,0
1580907,886600,0
1038740,482062,0
932924,639182,1
244662,1700221,1
139407,1551026,0
1695836,1260118,1
212125,608749,1
189375,1654898,1
579282,991025,0
789650,924274,0
744495,1516843,1
669832,784378,0
417546,625384,0
1080776,772258,0
1181787,457301,0
1313503,527592,0
60206,1396217,1
1464940,1367552,1
1077010,1602744,0
1390814,174585,1
183673,151913,1
1579038,374096,1
1469706,232361,1
850187,584129,1
1422598,702007,0
49705,839221,0
1616775,1190335,1
54468,907254,1
444507,562842,0
373580,781447,0
880120,905178,0
115611,299143,0
1380057,1304069,1
646534,721799,0
276081,909157,0
402988,1466215,1
1315380,1539026,0
572258,348732,1
1372997,49806,0
554186,1473502,1
42479,1567063,1
548480,1512460,1
562030,581286,0
1322052,352763,0
585511,1186383,1
1269248,986596,1
1695836,885422,0
1349555,1642116,0
1244789,1616693,0
1281880,1020589,1
1337018,510435,0
513579,1165357,1
1603298,325706,0
1036425,1528707,0
1087235,670318,0
850052,959219,1
109093,745340,0
481414,235295,1
1544562,1617131,0
467508,798601,1
1070841,360876,0
1568712,299560,0
1476282,973477,0
991396,811246,1
232361,744907,0
99671,1402747,1
894169,956128,1
535991,589767,1
56968,649404,0
1336974,168085,0
768820,388726,1
1115327,278380,1
1269308,544621,0
1351935,389766,0
1378584,1378806,1
1353788,245730,1
325726,487680,1
1362562,827889,0
330664,1657966,1
821806,833207,0
268239,701974,0
430341,149217,1
444434,1314766,1
1157576,665451,0
791884,314769,1
429955,863742,0
1336583,1548315,0
1517860,171248,1
444659,1623385,1
1580523,329709,1
721059,631760,1
1248886,142779,0
1670156,503536,1
1627392,480602,0
554379,589767,1
1650438,352417,1
444580,1682147,1
1415977,575509,0
1134936,463453,0
393163,1199676,1
1216169,1663231,0
245052,108112,1
1450366,430420,0
871690,1650280,1
356518,59312,0
1456180,1315380,1
1622708,297648,0
1585023,482090,0
1665162,85974,1
316571,820737,0
994536,1243512,1
1350893,174078,0
1289149,369332,0
1154042,1599542,0
447682,209979,1
557965,1165225,1
879646,1056891,1
203094,92797,1
487906,1206013,1
401109,1371519,1
1114448,578542,0
1058915,1214477,0
2588,760040,0
314307,537399,0
212125,107510,1
1632302,243568,0
1602344,679579,1
386463,822341,0
444434,889562,1
1647500,849426,0
621099,880472,0
1554982,548480,1
1607458,592314,0
1093238,131848,0
550322,1215388,1
214462,373580,1
1640421,205995,0
1535750,604515,0
212125,261054,1
379494,1466556,1
1166626,830611,1
1274371,199072,1
768820,160037,1
300887,1038740,1
152831,990735,0
111524,505275,1
387634,1508480,1
342735,90394,0
1302587,475747,0
73315,649641,1
1279727,410871,0
992143,864043,1
330965,903209,0
112152,1640682,0
510426,865709,0
1122574,620025,1
1201793,200338,0
1456180,787687,1
1529270,1216534,1
691107,9222,1
968355,70446,1
98885,1693679,1
208747,1603811,1
1210586,480762,0
362217,519303,0
1438187,734301,0
1118661,668076,0
1205076,815781,0
232505,1618338,1
783467,791307,1
511387,24556,1
834224,1683203,1
210003,991130,1
463280,61008,0
1374092,61997,0
105103,874260,0
1099477,1075843,1
1100665,183863,0
760054,105561,1
287576,602015,0
485247,690059,1
241386,436922,0
1093673,171145,1
1038740,521148,1
124710,922970,1
1535378,1131555,1
655754,1264144,1
1663980,1688345,1
1236903,1312388,0
1661717,157224,1
379494,1086720,1
256009,668076,0
1504678,780981,0
1176775,1635581,1
1274371,234904,1
1611622,735424,0
1114125,567333,0
1671493,1430652,1
389639,1509664,1
1223021,832576,0
42170,1190335,1
325726,1038740,1
369332,817198,0
633921,1479714,1
1429126,1351842,1
79860,1617018,1
1536728,337101,1
148887,903912,1
883200,779662,1
630878,1692469,1
1233618,255769,0
814961,102542,1
1462866,86619,0
146108,728933,0
1029033,1635688,0
218678,498594,1
1419406,775967,1
1555106,460978,1
927512,1144824,1
1619920,1637358,0
240022,636504,1
1134546,1528707,0
1237251,196244,0
1442586,928042,0
592314,240890,1
1477484,735424,0
100985,1152792,0
310611,621286,1
1134936,650260,0
174078,729021,0
1027542,1064410,0
631246,1397566,1
698704,839720,0
288675,1659183,1
122807,324719,0
1153844,862420,0
321663,178590,1
1667495,952365,0
1227585,430341,1
550322,1578331,1
1115327,1037221,1
1585465,1613443,0
1132652,1402001,0
1190288,344089,1
289189,716443,0
1059323,1654405,0
535973,589767,1
113683,649253,0
127424,1476282,0
1386973,1574918,0
1674686,1611242,1
60206,1197237,1
721799,61997,1
116108,1532616,0
1575053,697588,0
49806,650863,0
156993,180549,0
1122053,83653,1
158103,564647,1
1060078,621867,0
1121476,505275,0
400836,480602,0
498495,1603624,1
561737,604515,1
325820,520487,0
771514,1245773,1
1532889,256438,0
631760,959703,0
1041031,138491,1
1117507,424047,0
1677321,376612,1
1008929,433495,0
212125,388269,1
212125,931674,1
788419,746310,1
1178362,1214013,0
1711509,882038,0
1668702,211741,1
1419406,470020,1
1117361,742719,0
298578,583825,0
1252440,392954,0
1683203,1606825,1
270093,1564801,1
1221915,1396214,1
1652917,546855,0
209783,500256,0
115483,351216,0
428161,575509,0
519303,879367,1
1214483,658852,1
205876,848470,0
308019,281753,1
303079,481616,0
1414388,498722,0
1333898,512112,0
527592,110127,1
1525432,363464,1
1661720,150566,1
1532616,587803,1
1694670,770335,0
1389088,378909,0
1502464,264641,1
283395,772987,0
766208,930657,0
232361,68418,0
1184178,1340681,1
555676,114381,1
521436,555921,0
1333883,738003,1
52623,603423,0
944801,636504,1
1415977,760040,1
513631,541583,1
289108,125716,1
516898,522217,1
512360,859817,1
1266931,1334439,0
1032906,351166,0
788454,1622199,1
538016,983263,0
877279,1065843,1
1144140,1667495,0
1625102,834224,0
1192080,827652,0
1520642,459666,1
1081480,1123210,1
1294736,1390814,0
1266372,860283,0
756940,791884,1
1043781,550562,0
1617018,1181506,1
1378855,1548315,0
452887,796360,0
108781,40568,0
464391,744495,0
